"Filer_ID","Filer_NamL","Report_Num","Committee_Type","Rpt_Date","From_Date","Thru_Date","Elect_Date","tblCover_Office_Cd","tblCover_Offic_Dscr","Rec_Type","Form_Type","Tran_ID","Entity_Cd","Payee_NamL","Payee_NamF","Payee_NamT","Payee_NamS","Payee_Adr1","Payee_Adr2","Payee_City","Payee_State","Payee_Zip4","Expn_Date","Amount","Cum_YTD","Expn_ChkNo","Expn_Code","Expn_Dscr","Agent_NamL","Agent_NamF","Agent_NamT","Agent_NamS","Cmte_ID","Tres_NamL","Tres_NamF","Tres_NamT","Tres_NamS","Tres_Adr1","Tres_Adr2","Tres_City","Tres_ST","Tres_ZIP4","Cand_NamL","Cand_NamF","Cand_NamT","Cand_NamS","Office_Cd","Offic_Dscr","Juris_Cd","Juris_Dscr","Dist_No","Off_S_H_Cd","Bal_Name","Bal_Num","Bal_Juris","Sup_Opp_Cd","Memo_Code","Memo_RefNo","BakRef_TID","G_From_E_F","XRef_SchNm","XRef_Match","filename"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20032","OTH","Santa Monica Daily Press, Inc.",NA,NA,NA,NA,NA,"Santa Monica","CA","90401",2008-10-28,148.97,0,NA,"IND","Newspaper Ad/Measure T/City of Santa Monica/Oppose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20031","OTH","Santa Monica Daily Press, Inc.",NA,NA,NA,NA,NA,"Santa Monica","CA","90401",2008-10-28,149.97,0,NA,"IND","Newspaper Ad/Measure SM/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20027","OTH","Santa Monica Daily Press, Inc.",NA,NA,NA,NA,NA,"Santa Monica","CA","90401",2008-10-28,659.89,0,NA,"IND","Newspaper Ad/Herb Katz/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20028","OTH","Santa Monica Daily Press, Inc.",NA,NA,NA,NA,NA,"Santa Monica","CA","90401",2008-10-28,659.89,0,NA,"IND","Newspaper Ad/Ken Genser/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20029","OTH","Santa Monica Daily Press, Inc.",NA,NA,NA,NA,NA,"Santa Monica","CA","90401",2008-10-28,659.89,0,NA,"IND","Newspaper Ad/Bobby Shriver/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20026","OTH","Santa Monica Daily Press, Inc.",NA,NA,NA,NA,NA,"Santa Monica","CA","90401",2008-10-28,659.89,0,NA,"IND","Newspaper Ad/Richard Bloom/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20045","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,229.96,0,NA,"IND","Mailer/Fran Pavley/SD23/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20047","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,574.88,0,NA,"IND","Mailer/Measure T/City of Santa Monica/Oppose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20046","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,574.88,0,NA,"IND","Mailer/Measure SM/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20042","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,2529.47,0,NA,"IND","Mailer/Herb Katz/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20043","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,2529.47,0,NA,"IND","Mailer/Ken Genser/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20044","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,2529.47,0,NA,"IND","Mailer/Bobby Shriver/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20041","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,2529.47,0,NA,"IND","Mailer/Richard Bloom/Santa Monica City Council/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP20033","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,4703.56,0,NA,"IND","Postcard/Measure T/City of Santa Monica/Oppose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
"1225795","Santa Monica Police Officers Association for a Better Community","000","RCP",2009-01-29,2008-07-01,2008-12-31,NA,NA,NA,"EXPN","E","EXP19598","OTH","T/O Printing, Mailing & Direct Solutions, Inc.",NA,NA,NA,NA,NA,"Westlake Village","CA","91361-4612",2008-10-24,4703.56,0,NA,"IND","Postcard/Measure SM/City of Santa Monica/Support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efile_CSM_2008.xlsx"
