"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","GGEXP","TOT","THND_USD_CAP","A","2009",17224.74,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2010",17608.05,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2011",17658.03,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2012",17626.92,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2013",18085.2,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2014",17866.87,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2015",18240.51,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2016",18654.17,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2017",19203.28,
"CAN","GGEXP","TOT","THND_USD_CAP","A","2018",19802.47,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2007",10523.37,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2008",11266.36,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2009",12143.54,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2010",11990.27,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2011",12392.2,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2012",12921.97,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2013",12992.09,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2014",13691.35,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2015",14053.1,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2016",13911.3,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2017",14813.19,
"CZE","GGEXP","TOT","THND_USD_CAP","A","2018",16297.5,
"CZE","GGEXP","TOT","PC_GDP","A","1995",52.9287142904869,
"CZE","GGEXP","TOT","PC_GDP","A","1996",41.7732747744924,
"CZE","GGEXP","TOT","PC_GDP","A","1997",41.9540772696525,
"CZE","GGEXP","TOT","PC_GDP","A","1998",42.0802100644385,
"CZE","GGEXP","TOT","PC_GDP","A","1999",41.3626903470675,
"CZE","GGEXP","TOT","PC_GDP","A","2000",40.9646493874698,
"CZE","GGEXP","TOT","PC_GDP","A","2001",43.2036799310363,
"CZE","GGEXP","TOT","PC_GDP","A","2002",44.8127715684856,
"CZE","GGEXP","TOT","PC_GDP","A","2003",49.3450712394258,
"CZE","GGEXP","TOT","PC_GDP","A","2004",42.5549332493917,
"CZE","GGEXP","TOT","PC_GDP","A","2005",42.2731138881649,
"CZE","GGEXP","TOT","PC_GDP","A","2006",41.3565482558348,
"CZE","GGEXP","TOT","PC_GDP","A","2007",40.3743167200374,
"CZE","GGEXP","TOT","PC_GDP","A","2008",40.6369645812982,
"CZE","GGEXP","TOT","PC_GDP","A","2009",44.199802107109,
"CZE","GGEXP","TOT","PC_GDP","A","2010",43.5143637898035,
"CZE","GGEXP","TOT","PC_GDP","A","2011",43.034740582906,
"CZE","GGEXP","TOT","PC_GDP","A","2012",44.4796833034805,
"CZE","GGEXP","TOT","PC_GDP","A","2013",42.6025736629017,
"CZE","GGEXP","TOT","PC_GDP","A","2014",42.4340179827989,
"CZE","GGEXP","TOT","PC_GDP","A","2015",41.6988791681418,
"CZE","GGEXP","TOT","PC_GDP","A","2016",39.4825702235114,
"CZE","GGEXP","TOT","PC_GDP","A","2017",38.9534375732451,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2007",19330.13,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2008",20811.08,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2009",22806.96,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2010",24372.27,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2011",25059.1,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2012",25968.76,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2013",26092.08,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2014",26452.31,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2015",26757.43,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2016",26693.25,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2017",27797.79,
"DNK","GGEXP","TOT","THND_USD_CAP","A","2018",28870.12,
"DNK","GGEXP","TOT","PC_GDP","A","1995",58.5260213251269,
"DNK","GGEXP","TOT","PC_GDP","A","1996",57.9984615720963,
"DNK","GGEXP","TOT","PC_GDP","A","1997",55.9074748096286,
"DNK","GGEXP","TOT","PC_GDP","A","1998",55.3952691635236,
"DNK","GGEXP","TOT","PC_GDP","A","1999",54.5332811905076,
"DNK","GGEXP","TOT","PC_GDP","A","2000",52.6867841519595,
"DNK","GGEXP","TOT","PC_GDP","A","2001",52.8374150263601,
"DNK","GGEXP","TOT","PC_GDP","A","2002",53.2143102731416,
"DNK","GGEXP","TOT","PC_GDP","A","2003",53.6393481727568,
"DNK","GGEXP","TOT","PC_GDP","A","2004",52.9973822762875,
"DNK","GGEXP","TOT","PC_GDP","A","2005",51.2414950522489,
"DNK","GGEXP","TOT","PC_GDP","A","2006",49.8297467010108,
"DNK","GGEXP","TOT","PC_GDP","A","2007",49.5914157506511,
"DNK","GGEXP","TOT","PC_GDP","A","2008",50.4107781068508,
"DNK","GGEXP","TOT","PC_GDP","A","2009",56.5363201461658,
"DNK","GGEXP","TOT","PC_GDP","A","2010",56.6732282890732,
"DNK","GGEXP","TOT","PC_GDP","A","2011",56.4293235080565,
"DNK","GGEXP","TOT","PC_GDP","A","2012",57.9549178731478,
"DNK","GGEXP","TOT","PC_GDP","A","2013",55.8203772455738,
"DNK","GGEXP","TOT","PC_GDP","A","2014",55.2177130612339,
"DNK","GGEXP","TOT","PC_GDP","A","2015",54.527640900107,
"DNK","GGEXP","TOT","PC_GDP","A","2016",52.4748404790592,
"DNK","GGEXP","TOT","PC_GDP","A","2017",51.227393168645,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2007",17643.47,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2008",19288.82,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2009",20714.88,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2010",21210.36,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2011",22125.37,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2012",22829.91,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2013",23744.19,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2014",24093.58,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2015",24079.26,"B"
"FIN","GGEXP","TOT","THND_USD_CAP","A","2016",24452.19,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2017",25113.01,
"FIN","GGEXP","TOT","THND_USD_CAP","A","2018",25854.57,
"FIN","GGEXP","TOT","PC_GDP","A","1990",47.8787145856925,
"FIN","GGEXP","TOT","PC_GDP","A","1991",56.6841965960483,
"FIN","GGEXP","TOT","PC_GDP","A","1992",61.786700007077,
"FIN","GGEXP","TOT","PC_GDP","A","1993",64.1480375227517,
"FIN","GGEXP","TOT","PC_GDP","A","1994",62.5582651048496,
"FIN","GGEXP","TOT","PC_GDP","A","1995",61.0569361434413,
"FIN","GGEXP","TOT","PC_GDP","A","1996",59.498643260876,
"FIN","GGEXP","TOT","PC_GDP","A","1997",56.0578302814804,
"FIN","GGEXP","TOT","PC_GDP","A","1998",52.3249829838803,
"FIN","GGEXP","TOT","PC_GDP","A","1999",50.9620536417788,
"FIN","GGEXP","TOT","PC_GDP","A","2000",47.9507776197945,
"FIN","GGEXP","TOT","PC_GDP","A","2001",47.2757695605277,
"FIN","GGEXP","TOT","PC_GDP","A","2002",48.4604609188745,
"FIN","GGEXP","TOT","PC_GDP","A","2003",49.3248719925667,
"FIN","GGEXP","TOT","PC_GDP","A","2004",49.2183071089331,
"FIN","GGEXP","TOT","PC_GDP","A","2005",49.185424471877,
"FIN","GGEXP","TOT","PC_GDP","A","2006",48.2611034315228,
"FIN","GGEXP","TOT","PC_GDP","A","2007",46.6734733150872,
"FIN","GGEXP","TOT","PC_GDP","A","2008",48.1213805883716,
"FIN","GGEXP","TOT","PC_GDP","A","2009",54.5417530963372,
"FIN","GGEXP","TOT","PC_GDP","A","2010",54.4511355724104,
"FIN","GGEXP","TOT","PC_GDP","A","2011",54.074283578622,
"FIN","GGEXP","TOT","PC_GDP","A","2012",55.8558872247397,
"FIN","GGEXP","TOT","PC_GDP","A","2013",57.2246611948845,
"FIN","GGEXP","TOT","PC_GDP","A","2014",57.7093916296515,
"FIN","GGEXP","TOT","PC_GDP","A","2015",56.6198301783317,
"FIN","GGEXP","TOT","PC_GDP","A","2016",55.5535119824907,
"FIN","GGEXP","TOT","PC_GDP","A","2017",53.7254467745864,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2007",17922.43,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2008",18708.54,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2009",19827.83,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2010",20425.77,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2011",21079.71,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2012",21520.41,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2013",22621.27,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2014",22967.87,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2015",23208.1,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2016",23844.11,
"FRA","GGEXP","TOT","THND_USD_CAP","A","2017",24951.49,"P"
"FRA","GGEXP","TOT","THND_USD_CAP","A","2018",25709.77,"P"
"FRA","GGEXP","TOT","PC_GDP","A","1995",54.8088154297107,
"FRA","GGEXP","TOT","PC_GDP","A","1996",54.880991738177,
"FRA","GGEXP","TOT","PC_GDP","A","1997",54.5306731168639,
"FRA","GGEXP","TOT","PC_GDP","A","1998",52.9244853154385,
"FRA","GGEXP","TOT","PC_GDP","A","1999",52.6299447751212,
"FRA","GGEXP","TOT","PC_GDP","A","2000",51.6522891818867,
"FRA","GGEXP","TOT","PC_GDP","A","2001",51.7183071122091,
"FRA","GGEXP","TOT","PC_GDP","A","2002",52.7952947074276,
"FRA","GGEXP","TOT","PC_GDP","A","2003",53.2705041988979,
"FRA","GGEXP","TOT","PC_GDP","A","2004",52.9848552158163,
"FRA","GGEXP","TOT","PC_GDP","A","2005",53.2941466273667,
"FRA","GGEXP","TOT","PC_GDP","A","2006",52.8757119953943,
"FRA","GGEXP","TOT","PC_GDP","A","2007",52.5655210780072,
"FRA","GGEXP","TOT","PC_GDP","A","2008",53.2963089370502,
"FRA","GGEXP","TOT","PC_GDP","A","2009",57.1519018065277,
"FRA","GGEXP","TOT","PC_GDP","A","2010",56.8818351627258,
"FRA","GGEXP","TOT","PC_GDP","A","2011",56.2907330998475,
"FRA","GGEXP","TOT","PC_GDP","A","2012",57.1072728700251,
"FRA","GGEXP","TOT","PC_GDP","A","2013",57.2278620378247,
"FRA","GGEXP","TOT","PC_GDP","A","2014",57.2136024170084,
"FRA","GGEXP","TOT","PC_GDP","A","2015",56.7975720877425,
"FRA","GGEXP","TOT","PC_GDP","A","2016",56.5738594324679,
"FRA","GGEXP","TOT","PC_GDP","A","2017",56.382548104344,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2007",15852.86,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2008",16846.39,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2009",17934.18,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2010",18862.54,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2011",19087.82,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2012",19296.87,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2013",20213.42,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2014",20745.64,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2015",20971.38,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2016",21909.53,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2017",23097.53,
"DEU","GGEXP","TOT","THND_USD_CAP","A","2018",23842.54,
"DEU","GGEXP","TOT","PC_GDP","A","1995",54.783095201651,
"DEU","GGEXP","TOT","PC_GDP","A","1996",49.0681177070647,
"DEU","GGEXP","TOT","PC_GDP","A","1997",48.2028401703082,
"DEU","GGEXP","TOT","PC_GDP","A","1998",47.7766801362179,
"DEU","GGEXP","TOT","PC_GDP","A","1999",47.8194010138482,
"DEU","GGEXP","TOT","PC_GDP","A","2000",44.9055279765207,
"DEU","GGEXP","TOT","PC_GDP","A","2001",47.0658768077918,
"DEU","GGEXP","TOT","PC_GDP","A","2002",47.5042308882136,
"DEU","GGEXP","TOT","PC_GDP","A","2003",47.9996111359803,
"DEU","GGEXP","TOT","PC_GDP","A","2004",46.4778211905309,
"DEU","GGEXP","TOT","PC_GDP","A","2005",46.4534525479502,
"DEU","GGEXP","TOT","PC_GDP","A","2006",44.8494390125279,
"DEU","GGEXP","TOT","PC_GDP","A","2007",43.0517093076754,
"DEU","GGEXP","TOT","PC_GDP","A","2008",43.8337868988294,
"DEU","GGEXP","TOT","PC_GDP","A","2009",47.8592485679122,
"DEU","GGEXP","TOT","PC_GDP","A","2010",47.5440258929964,
"DEU","GGEXP","TOT","PC_GDP","A","2011",44.8686867936857,
"DEU","GGEXP","TOT","PC_GDP","A","2012",44.5043364865899,
"DEU","GGEXP","TOT","PC_GDP","A","2013",44.925036014726,
"DEU","GGEXP","TOT","PC_GDP","A","2014",44.1290825058157,
"DEU","GGEXP","TOT","PC_GDP","A","2015",43.9803040853842,
"DEU","GGEXP","TOT","PC_GDP","A","2016",44.2474713633898,
"DEU","GGEXP","TOT","PC_GDP","A","2017",44.3711382777759,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2007",13787.51,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2008",15688.83,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2009",16421.02,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2010",14771.58,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2011",14138.59,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2012",14091.14,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2013",16257.97,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2014",13469.87,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2015",14385.73,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2016",13338.54,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2017",13529.01,
"GRC","GGEXP","TOT","THND_USD_CAP","A","2018",13964.31,
"GRC","GGEXP","TOT","PC_GDP","A","1995",45.9997243202319,
"GRC","GGEXP","TOT","PC_GDP","A","1996",45.0829903744207,
"GRC","GGEXP","TOT","PC_GDP","A","1997",43.7059062646761,
"GRC","GGEXP","TOT","PC_GDP","A","1998",45.1491671535167,
"GRC","GGEXP","TOT","PC_GDP","A","1999",46.1541124111853,
"GRC","GGEXP","TOT","PC_GDP","A","2000",46.425674015025,
"GRC","GGEXP","TOT","PC_GDP","A","2001",45.9860932174109,
"GRC","GGEXP","TOT","PC_GDP","A","2002",45.7969227893809,
"GRC","GGEXP","TOT","PC_GDP","A","2003",46.5918300277855,
"GRC","GGEXP","TOT","PC_GDP","A","2004",47.6145925039729,
"GRC","GGEXP","TOT","PC_GDP","A","2005",45.561607453273,
"GRC","GGEXP","TOT","PC_GDP","A","2006",45.1167228885365,
"GRC","GGEXP","TOT","PC_GDP","A","2007",47.0694220897065,
"GRC","GGEXP","TOT","PC_GDP","A","2008",50.8454075582449,
"GRC","GGEXP","TOT","PC_GDP","A","2009",54.0781117111747,
"GRC","GGEXP","TOT","PC_GDP","A","2010",52.4776536480877,
"GRC","GGEXP","TOT","PC_GDP","A","2011",54.0856904965393,
"GRC","GGEXP","TOT","PC_GDP","A","2012",55.7305554843706,
"GRC","GGEXP","TOT","PC_GDP","A","2013",62.2963388041501,
"GRC","GGEXP","TOT","PC_GDP","A","2014",50.1884959807038,
"GRC","GGEXP","TOT","PC_GDP","A","2015",53.4711040872473,
"GRC","GGEXP","TOT","PC_GDP","A","2016",48.895690399992,
"GRC","GGEXP","TOT","PC_GDP","A","2017",47.3189092331184,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2007",9489.85,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2008",10060.91,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2009",10416.25,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2010",10619.22,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2011",11311.64,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2012",11208.34,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2013",12075.63,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2014",12620.67,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2015",13200.59,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2016",12563.9,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2017",13515.15,
"HUN","GGEXP","TOT","THND_USD_CAP","A","2018",14392.3,
"HUN","GGEXP","TOT","PC_GDP","A","1995",55.1066112931366,
"HUN","GGEXP","TOT","PC_GDP","A","1996",50.8284186088633,
"HUN","GGEXP","TOT","PC_GDP","A","1997",49.4462655751956,
"HUN","GGEXP","TOT","PC_GDP","A","1998",50.6983172549785,
"HUN","GGEXP","TOT","PC_GDP","A","1999",48.7068064005934,
"HUN","GGEXP","TOT","PC_GDP","A","2000",47.2008214918405,
"HUN","GGEXP","TOT","PC_GDP","A","2001",47.1977634475638,
"HUN","GGEXP","TOT","PC_GDP","A","2002",50.9109142158371,
"HUN","GGEXP","TOT","PC_GDP","A","2003",49.0003167690953,
"HUN","GGEXP","TOT","PC_GDP","A","2004",48.7285823901811,
"HUN","GGEXP","TOT","PC_GDP","A","2005",49.3706733152926,
"HUN","GGEXP","TOT","PC_GDP","A","2006",51.301577596163,
"HUN","GGEXP","TOT","PC_GDP","A","2007",49.8264547697829,
"HUN","GGEXP","TOT","PC_GDP","A","2008",48.611120143335,
"HUN","GGEXP","TOT","PC_GDP","A","2009",50.3734409785918,
"HUN","GGEXP","TOT","PC_GDP","A","2010",49.2316899762091,
"HUN","GGEXP","TOT","PC_GDP","A","2011",49.4079860882247,
"HUN","GGEXP","TOT","PC_GDP","A","2012",48.4200842140147,
"HUN","GGEXP","TOT","PC_GDP","A","2013",49.2919604334413,
"HUN","GGEXP","TOT","PC_GDP","A","2014",49.2898742186995,
"HUN","GGEXP","TOT","PC_GDP","A","2015",49.4996752067345,
"HUN","GGEXP","TOT","PC_GDP","A","2016",46.2398285908289,
"HUN","GGEXP","TOT","PC_GDP","A","2017",46.3634003782288,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2007",16715.82,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2008",23459.91,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2009",19814.82,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2010",18914.21,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2011",18030.14,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2012",18377.21,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2013",18719.15,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2014",20027.97,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2015",20214.51,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2016",23296.69,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2017",23947.91,
"ISL","GGEXP","TOT","THND_USD_CAP","A","2018",24067.88,
"ISL","GGEXP","TOT","PC_GDP","A","2012",43.8299563976715,
"ISL","GGEXP","TOT","PC_GDP","A","2013",42.3964525590474,
"ISL","GGEXP","TOT","PC_GDP","A","2014",43.8125618209871,
"ISL","GGEXP","TOT","PC_GDP","A","2015",41.3752160261421,
"ISL","GGEXP","TOT","PC_GDP","A","2016",44.5098854133971,
"ISL","GGEXP","TOT","PC_GDP","A","2017",43.0204822038055,
"ISL","GGEXP","TOT","PC_GDP","A","2018",41.9830593337584,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2007",16800.94,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2008",18503.13,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2009",19565.37,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2010",28178.75,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2011",20933.33,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2012",19473.04,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2013",19372.6,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2014",19195.4,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2015",19994.17,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2016",19586.08,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2017",20225.01,
"IRL","GGEXP","TOT","THND_USD_CAP","A","2018",21610.62,
"IRL","GGEXP","TOT","PC_GDP","A","1995",40.8019842345944,
"IRL","GGEXP","TOT","PC_GDP","A","1996",38.9686834956766,
"IRL","GGEXP","TOT","PC_GDP","A","1997",36.4887004552106,
"IRL","GGEXP","TOT","PC_GDP","A","1998",34.5756323054061,
"IRL","GGEXP","TOT","PC_GDP","A","1999",33.9506890574456,
"IRL","GGEXP","TOT","PC_GDP","A","2000",30.8768281062558,
"IRL","GGEXP","TOT","PC_GDP","A","2001",32.5136767385391,
"IRL","GGEXP","TOT","PC_GDP","A","2002",33.1947444999972,
"IRL","GGEXP","TOT","PC_GDP","A","2003",32.9900044696312,
"IRL","GGEXP","TOT","PC_GDP","A","2004",33.158659742207,
