"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","GGNLEND","TOT","PC_GDP","A","1997",-2.15125735436845,
"BEL","GGNLEND","TOT","PC_GDP","A","1998",-1.02487363717728,
"BEL","GGNLEND","TOT","PC_GDP","A","1999",-0.648349453339474,
"BEL","GGNLEND","TOT","PC_GDP","A","2000",-0.079297470437997,
"BEL","GGNLEND","TOT","PC_GDP","A","2001",0.232848556887494,
"BEL","GGNLEND","TOT","PC_GDP","A","2002",-0.043695305389563,
"BEL","GGNLEND","TOT","PC_GDP","A","2003",-1.8641523014564,
"BEL","GGNLEND","TOT","PC_GDP","A","2004",-0.238697094566163,
"BEL","GGNLEND","TOT","PC_GDP","A","2005",-2.71499327823464,
"BEL","GGNLEND","TOT","PC_GDP","A","2006",0.239580626261912,
"BEL","GGNLEND","TOT","PC_GDP","A","2007",0.066439884418465,
"BEL","GGNLEND","TOT","PC_GDP","A","2008",-1.09534486959375,
"BEL","GGNLEND","TOT","PC_GDP","A","2009",-5.4309890992886,
"BEL","GGNLEND","TOT","PC_GDP","A","2010",-4.08770609470009,
"BEL","GGNLEND","TOT","PC_GDP","A","2011",-4.33007826734098,
"BEL","GGNLEND","TOT","PC_GDP","A","2012",-4.31838232799818,
"BEL","GGNLEND","TOT","PC_GDP","A","2013",-3.12937792710242,
"BEL","GGNLEND","TOT","PC_GDP","A","2014",-3.0556821743147,
"BEL","GGNLEND","TOT","PC_GDP","A","2015",-2.41367079640241,
"BEL","GGNLEND","TOT","PC_GDP","A","2016",-2.36311261975241,
"BEL","GGNLEND","TOT","PC_GDP","A","2017",-0.686463167465597,
"BEL","GGNLEND","TOT","PC_GDP","A","2018",-0.793754563773811,
"BEL","GGNLEND","TOT","PC_GDP","A","2019",-1.9485795247534,
"CAN","GGNLEND","TOT","PC_GDP","A","1981",-2.89229499562925,
"CAN","GGNLEND","TOT","PC_GDP","A","1982",-6.89832835713237,
"CAN","GGNLEND","TOT","PC_GDP","A","1983",-7.99803472927684,
"CAN","GGNLEND","TOT","PC_GDP","A","1984",-7.94006744793132,
"CAN","GGNLEND","TOT","PC_GDP","A","1985",-8.75732710433637,
"CAN","GGNLEND","TOT","PC_GDP","A","1986",-7.32164897556159,
"CAN","GGNLEND","TOT","PC_GDP","A","1987",-5.74576554490751,
"CAN","GGNLEND","TOT","PC_GDP","A","1988",-4.51096995664339,
"CAN","GGNLEND","TOT","PC_GDP","A","1989",-4.71828332928814,
"CAN","GGNLEND","TOT","PC_GDP","A","1990",-5.91142212592074,
"CAN","GGNLEND","TOT","PC_GDP","A","1991",-8.35939826696097,
"CAN","GGNLEND","TOT","PC_GDP","A","1992",-9.19914926312156,
"CAN","GGNLEND","TOT","PC_GDP","A","1993",-8.93476494470823,
"CAN","GGNLEND","TOT","PC_GDP","A","1994",-6.9359775345593,
"CAN","GGNLEND","TOT","PC_GDP","A","1995",-5.48964011250317,
"CAN","GGNLEND","TOT","PC_GDP","A","1996",-3.05256596040631,
"CAN","GGNLEND","TOT","PC_GDP","A","1997",0.038702165336532,
"CAN","GGNLEND","TOT","PC_GDP","A","1998",0.142682776423957,
"CAN","GGNLEND","TOT","PC_GDP","A","1999",1.65557624708932,
"CAN","GGNLEND","TOT","PC_GDP","A","2000",2.63970396113812,
"CAN","GGNLEND","TOT","PC_GDP","A","2001",0.529468967089921,
"CAN","GGNLEND","TOT","PC_GDP","A","2002",-0.233895789038062,
"CAN","GGNLEND","TOT","PC_GDP","A","2003",-0.126957864812588,
"CAN","GGNLEND","TOT","PC_GDP","A","2004",0.767669538252837,
"CAN","GGNLEND","TOT","PC_GDP","A","2005",1.55312009791853,
"CAN","GGNLEND","TOT","PC_GDP","A","2006",1.82760436294437,
"CAN","GGNLEND","TOT","PC_GDP","A","2007",1.81965580691923,
"CAN","GGNLEND","TOT","PC_GDP","A","2008",0.184485477426328,
"CAN","GGNLEND","TOT","PC_GDP","A","2009",-3.88135176862462,
"CAN","GGNLEND","TOT","PC_GDP","A","2010",-4.73755858174554,
"CAN","GGNLEND","TOT","PC_GDP","A","2011",-3.30873255346625,
"CAN","GGNLEND","TOT","PC_GDP","A","2012",-2.52451700716013,
"CAN","GGNLEND","TOT","PC_GDP","A","2013",-1.49475856710511,
"CAN","GGNLEND","TOT","PC_GDP","A","2014",0.174896160104426,
"CAN","GGNLEND","TOT","PC_GDP","A","2015",-0.061845591002195,
"CAN","GGNLEND","TOT","PC_GDP","A","2016",-0.453312334765877,
"CAN","GGNLEND","TOT","PC_GDP","A","2017",-0.126243106953553,
"CAN","GGNLEND","TOT","PC_GDP","A","2018",-0.396833248195926,
"CAN","GGNLEND","TOT","PC_GDP","A","2019",-0.346285697419742,
"CZE","GGNLEND","TOT","PC_GDP","A","1995",-12.3712496225661,
"CZE","GGNLEND","TOT","PC_GDP","A","1996",-3.00488450216072,
"CZE","GGNLEND","TOT","PC_GDP","A","1997",-3.17489792108062,
"CZE","GGNLEND","TOT","PC_GDP","A","1998",-4.17305010052749,
"CZE","GGNLEND","TOT","PC_GDP","A","1999",-3.12816386097898,
"CZE","GGNLEND","TOT","PC_GDP","A","2000",-3.57563564178522,
"CZE","GGNLEND","TOT","PC_GDP","A","2001",-5.75954800192003,
"CZE","GGNLEND","TOT","PC_GDP","A","2002",-6.3513616962135,
"CZE","GGNLEND","TOT","PC_GDP","A","2003",-6.85802344080934,
"CZE","GGNLEND","TOT","PC_GDP","A","2004",-2.36953865069805,
"CZE","GGNLEND","TOT","PC_GDP","A","2005",-3.02656956824642,
"CZE","GGNLEND","TOT","PC_GDP","A","2006",-2.15014326452803,
"CZE","GGNLEND","TOT","PC_GDP","A","2007",-0.644844855582269,
"CZE","GGNLEND","TOT","PC_GDP","A","2008",-1.96420355886674,
"CZE","GGNLEND","TOT","PC_GDP","A","2009",-5.41134758947177,
"CZE","GGNLEND","TOT","PC_GDP","A","2010",-4.15200094167854,
"CZE","GGNLEND","TOT","PC_GDP","A","2011",-2.70035149839144,
"CZE","GGNLEND","TOT","PC_GDP","A","2012",-3.8971002555203,
"CZE","GGNLEND","TOT","PC_GDP","A","2013",-1.28388671363478,
"CZE","GGNLEND","TOT","PC_GDP","A","2014",-2.07549140933957,
"CZE","GGNLEND","TOT","PC_GDP","A","2015",-0.64381765122764,
"CZE","GGNLEND","TOT","PC_GDP","A","2016",0.711776192532093,
"CZE","GGNLEND","TOT","PC_GDP","A","2017",1.50140595995533,
"CZE","GGNLEND","TOT","PC_GDP","A","2018",0.912999379155985,
"CZE","GGNLEND","TOT","PC_GDP","A","2019",0.265574564403441,
"DNK","GGNLEND","TOT","PC_GDP","A","1995",-3.62003199102571,
"DNK","GGNLEND","TOT","PC_GDP","A","1996",-2.48257462799153,
"DNK","GGNLEND","TOT","PC_GDP","A","1997",-1.20021352911995,
"DNK","GGNLEND","TOT","PC_GDP","A","1998",-0.388536959676941,
"DNK","GGNLEND","TOT","PC_GDP","A","1999",0.868853784849396,
"DNK","GGNLEND","TOT","PC_GDP","A","2000",1.887315011175,
"DNK","GGNLEND","TOT","PC_GDP","A","2001",1.14055420849418,
"DNK","GGNLEND","TOT","PC_GDP","A","2002",-0.015387113245999,
"DNK","GGNLEND","TOT","PC_GDP","A","2003",-0.133147614335798,
"DNK","GGNLEND","TOT","PC_GDP","A","2004",2.0731728722497,
"DNK","GGNLEND","TOT","PC_GDP","A","2005",4.95503054106776,
"DNK","GGNLEND","TOT","PC_GDP","A","2006",4.98710007232549,
"DNK","GGNLEND","TOT","PC_GDP","A","2007",5.02045812820832,
"DNK","GGNLEND","TOT","PC_GDP","A","2008",3.17390813019585,
"DNK","GGNLEND","TOT","PC_GDP","A","2009",-2.79814242201751,
"DNK","GGNLEND","TOT","PC_GDP","A","2010",-2.71027147514494,
"DNK","GGNLEND","TOT","PC_GDP","A","2011",-2.05576661478475,
"DNK","GGNLEND","TOT","PC_GDP","A","2012",-3.49044439711785,
"DNK","GGNLEND","TOT","PC_GDP","A","2013",-1.2356471875801,
"DNK","GGNLEND","TOT","PC_GDP","A","2014",1.14442765256798,
"DNK","GGNLEND","TOT","PC_GDP","A","2015",-1.32962984181145,
"DNK","GGNLEND","TOT","PC_GDP","A","2016",-0.105986872094072,
"DNK","GGNLEND","TOT","PC_GDP","A","2017",1.78626148968858,
"DNK","GGNLEND","TOT","PC_GDP","A","2018",0.691173692510706,
"DNK","GGNLEND","TOT","PC_GDP","A","2019",3.7807246139279,
"FIN","GGNLEND","TOT","PC_GDP","A","1975",4.93015731004857,"E"
"FIN","GGNLEND","TOT","PC_GDP","A","1976",7.60906348294645,"E"
"FIN","GGNLEND","TOT","PC_GDP","A","1977",6.2547312764633,"E"
"FIN","GGNLEND","TOT","PC_GDP","A","1978",3.82755813975477,"E"
"FIN","GGNLEND","TOT","PC_GDP","A","1979",3.39865283492486,"E"
"FIN","GGNLEND","TOT","PC_GDP","A","1980",3.70205306474136,
"FIN","GGNLEND","TOT","PC_GDP","A","1981",5.10678540468122,
"FIN","GGNLEND","TOT","PC_GDP","A","1982",3.05352428568091,
"FIN","GGNLEND","TOT","PC_GDP","A","1983",1.51826101524543,
"FIN","GGNLEND","TOT","PC_GDP","A","1984",3.22858211747101,
"FIN","GGNLEND","TOT","PC_GDP","A","1985",3.3359086616877,
"FIN","GGNLEND","TOT","PC_GDP","A","1986",3.82817858453097,
"FIN","GGNLEND","TOT","PC_GDP","A","1987",1.62590820485557,
"FIN","GGNLEND","TOT","PC_GDP","A","1988",5.09234518983877,
"FIN","GGNLEND","TOT","PC_GDP","A","1989",6.72945943113947,
"FIN","GGNLEND","TOT","PC_GDP","A","1990",5.31778053848437,
"FIN","GGNLEND","TOT","PC_GDP","A","1991",-0.904498325642412,
"FIN","GGNLEND","TOT","PC_GDP","A","1992",-5.32778184048501,
"FIN","GGNLEND","TOT","PC_GDP","A","1993",-8.08559294348252,
"FIN","GGNLEND","TOT","PC_GDP","A","1994",-6.49593934919393,
"FIN","GGNLEND","TOT","PC_GDP","A","1995",-5.92497133405717,
"FIN","GGNLEND","TOT","PC_GDP","A","1996",-3.24637794735656,
"FIN","GGNLEND","TOT","PC_GDP","A","1997",-1.21472470150803,
"FIN","GGNLEND","TOT","PC_GDP","A","1998",1.63852781513024,
"FIN","GGNLEND","TOT","PC_GDP","A","1999",1.66724447666173,
"FIN","GGNLEND","TOT","PC_GDP","A","2000",6.85346154409932,
"FIN","GGNLEND","TOT","PC_GDP","A","2001",4.97621484083303,
"FIN","GGNLEND","TOT","PC_GDP","A","2002",4.05694812979001,
"FIN","GGNLEND","TOT","PC_GDP","A","2003",2.4237392009173,
"FIN","GGNLEND","TOT","PC_GDP","A","2004",2.20965242696431,
"FIN","GGNLEND","TOT","PC_GDP","A","2005",2.65169685524662,
"FIN","GGNLEND","TOT","PC_GDP","A","2006",3.97115045373835,
"FIN","GGNLEND","TOT","PC_GDP","A","2007",5.10819363667465,
"FIN","GGNLEND","TOT","PC_GDP","A","2008",4.17676884667851,
"FIN","GGNLEND","TOT","PC_GDP","A","2009",-2.48422257313738,
"FIN","GGNLEND","TOT","PC_GDP","A","2010",-2.53371106020421,
"FIN","GGNLEND","TOT","PC_GDP","A","2011",-1.01920221416378,
"FIN","GGNLEND","TOT","PC_GDP","A","2012",-2.15582206260539,
"FIN","GGNLEND","TOT","PC_GDP","A","2013",-2.52494848791852,
"FIN","GGNLEND","TOT","PC_GDP","A","2014",-2.9874768604668,
"FIN","GGNLEND","TOT","PC_GDP","A","2015",-2.42543226813634,
"FIN","GGNLEND","TOT","PC_GDP","A","2016",-1.69825025974862,
"FIN","GGNLEND","TOT","PC_GDP","A","2017",-0.652405801719979,
"FIN","GGNLEND","TOT","PC_GDP","A","2018",-0.860209531635169,
"FIN","GGNLEND","TOT","PC_GDP","A","2019",-0.960275362077853,
"FRA","GGNLEND","TOT","PC_GDP","A","1978",-1.79682457725571,
"FRA","GGNLEND","TOT","PC_GDP","A","1979",-0.4821576555084,
"FRA","GGNLEND","TOT","PC_GDP","A","1980",-0.428536644752861,
"FRA","GGNLEND","TOT","PC_GDP","A","1981",-2.40752178985656,
"FRA","GGNLEND","TOT","PC_GDP","A","1982",-2.83691332089851,
"FRA","GGNLEND","TOT","PC_GDP","A","1983",-2.54076788744866,
"FRA","GGNLEND","TOT","PC_GDP","A","1984",-2.73595179836782,
"FRA","GGNLEND","TOT","PC_GDP","A","1985",-2.97245967672752,
"FRA","GGNLEND","TOT","PC_GDP","A","1986",-3.1974131962347,
"FRA","GGNLEND","TOT","PC_GDP","A","1987",-2.01429233991797,
"FRA","GGNLEND","TOT","PC_GDP","A","1988",-2.56437692860578,
"FRA","GGNLEND","TOT","PC_GDP","A","1989",-1.7822310431733,
"FRA","GGNLEND","TOT","PC_GDP","A","1990",-2.43397060973133,
"FRA","GGNLEND","TOT","PC_GDP","A","1991",-2.86304450378078,
"FRA","GGNLEND","TOT","PC_GDP","A","1992",-4.60121858595576,
"FRA","GGNLEND","TOT","PC_GDP","A","1993",-6.3587944863889,
"FRA","GGNLEND","TOT","PC_GDP","A","1994",-5.42289936069065,
"FRA","GGNLEND","TOT","PC_GDP","A","1995",-5.10854299487882,
"FRA","GGNLEND","TOT","PC_GDP","A","1996",-3.90587942178419,
"FRA","GGNLEND","TOT","PC_GDP","A","1997",-3.65283417016237,
"FRA","GGNLEND","TOT","PC_GDP","A","1998",-2.37843739459248,
"FRA","GGNLEND","TOT","PC_GDP","A","1999",-1.60292762521601,
"FRA","GGNLEND","TOT","PC_GDP","A","2000",-1.31842268114447,
"FRA","GGNLEND","TOT","PC_GDP","A","2001",-1.37927447666103,
"FRA","GGNLEND","TOT","PC_GDP","A","2002",-3.1602899304648,
"FRA","GGNLEND","TOT","PC_GDP","A","2003",-4.0155372099498,
"FRA","GGNLEND","TOT","PC_GDP","A","2004",-3.59057029293687,
"FRA","GGNLEND","TOT","PC_GDP","A","2005",-3.35555989704995,
"FRA","GGNLEND","TOT","PC_GDP","A","2006",-2.44368560794004,
"FRA","GGNLEND","TOT","PC_GDP","A","2007",-2.63629620472246,
"FRA","GGNLEND","TOT","PC_GDP","A","2008",-3.26373482970116,
"FRA","GGNLEND","TOT","PC_GDP","A","2009",-7.17477905126052,
"FRA","GGNLEND","TOT","PC_GDP","A","2010",-6.88672167290052,
"FRA","GGNLEND","TOT","PC_GDP","A","2011",-5.15476088106651,
"FRA","GGNLEND","TOT","PC_GDP","A","2012",-4.98098433361866,
"FRA","GGNLEND","TOT","PC_GDP","A","2013",-4.08409452344595,
"FRA","GGNLEND","TOT","PC_GDP","A","2014",-3.90465934648671,
"FRA","GGNLEND","TOT","PC_GDP","A","2015",-3.62517466994658,
"FRA","GGNLEND","TOT","PC_GDP","A","2016",-3.63725639835479,
"FRA","GGNLEND","TOT","PC_GDP","A","2017",-2.95841709319262,
"FRA","GGNLEND","TOT","PC_GDP","A","2018",-2.29102799312234,"E"
"FRA","GGNLEND","TOT","PC_GDP","A","2019",-3.00963677408823,"E"
"DEU","GGNLEND","TOT","PC_GDP","A","1995",-9.43223143549332,
"DEU","GGNLEND","TOT","PC_GDP","A","1996",-3.57040252318646,
"DEU","GGNLEND","TOT","PC_GDP","A","1997",-2.94210029829437,
"DEU","GGNLEND","TOT","PC_GDP","A","1998",-2.56689270360699,
"DEU","GGNLEND","TOT","PC_GDP","A","1999",-1.71922038572844,
"DEU","GGNLEND","TOT","PC_GDP","A","2000",-1.58466447614848,
"DEU","GGNLEND","TOT","PC_GDP","A","2001",-3.02544487098051,
"DEU","GGNLEND","TOT","PC_GDP","A","2002",-3.87499317598675,
"DEU","GGNLEND","TOT","PC_GDP","A","2003",-3.70420108791492,
"DEU","GGNLEND","TOT","PC_GDP","A","2004",-3.33415837208069,
"DEU","GGNLEND","TOT","PC_GDP","A","2005",-3.31943661479432,
"DEU","GGNLEND","TOT","PC_GDP","A","2006",-1.65315209552719,
"DEU","GGNLEND","TOT","PC_GDP","A","2007",0.260886959652738,
"DEU","GGNLEND","TOT","PC_GDP","A","2008",-0.116356239372627,
"DEU","GGNLEND","TOT","PC_GDP","A","2009",-3.15051129928488,
"DEU","GGNLEND","TOT","PC_GDP","A","2010",-4.37864607705506,
"DEU","GGNLEND","TOT","PC_GDP","A","2011",-0.881398595167733,
"DEU","GGNLEND","TOT","PC_GDP","A","2012",0.009324994262943,
"DEU","GGNLEND","TOT","PC_GDP","A","2013",0.039980792146122,
"DEU","GGNLEND","TOT","PC_GDP","A","2014",0.579552713472226,
"DEU","GGNLEND","TOT","PC_GDP","A","2015",0.960550925589357,
"DEU","GGNLEND","TOT","PC_GDP","A","2016",1.16035141670442,
"DEU","GGNLEND","TOT","PC_GDP","A","2017",1.36189897725669,
"DEU","GGNLEND","TOT","PC_GDP","A","2018",1.83663497606073,
"DEU","GGNLEND","TOT","PC_GDP","A","2019",1.52128847073832,
"GRC","GGNLEND","TOT","PC_GDP","A","1995",-9.73097954738537,
"GRC","GGNLEND","TOT","PC_GDP","A","1996",-8.15826266010893,
"GRC","GGNLEND","TOT","PC_GDP","A","1997",-6.05602622508187,
"GRC","GGNLEND","TOT","PC_GDP","A","1998",-6.26843356890484,
"GRC","GGNLEND","TOT","PC_GDP","A","1999",-5.79346265201213,
"GRC","GGNLEND","TOT","PC_GDP","A","2000",-4.06308720049148,
"GRC","GGNLEND","TOT","PC_GDP","A","2001",-5.46605574492258,
"GRC","GGNLEND","TOT","PC_GDP","A","2002",-6.02407559052943,
"GRC","GGNLEND","TOT","PC_GDP","A","2003",-7.83042345221338,
"GRC","GGNLEND","TOT","PC_GDP","A","2004",-8.82787977070417,
"GRC","GGNLEND","TOT","PC_GDP","A","2005",-6.18794265451324,
"GRC","GGNLEND","TOT","PC_GDP","A","2006",-5.94597758004825,
"GRC","GGNLEND","TOT","PC_GDP","A","2007",-6.70707463437705,
"GRC","GGNLEND","TOT","PC_GDP","A","2008",-10.1760239361008,
"GRC","GGNLEND","TOT","PC_GDP","A","2009",-15.1477146486663,
"GRC","GGNLEND","TOT","PC_GDP","A","2010",-11.1971145223195,
"GRC","GGNLEND","TOT","PC_GDP","A","2011",-10.2787591094849,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2012",-8.86540457413795,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2013",-13.1549612290687,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2014",-3.55822527128014,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2015",-5.61440387284806,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2016",0.536580552856973,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2017",0.715246479138451,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2018",0.99342978991981,"E"
"GRC","GGNLEND","TOT","PC_GDP","A","2019",1.49207958072125,"E"
"HUN","GGNLEND","TOT","PC_GDP","A","1995",-8.59895145758156,
"HUN","GGNLEND","TOT","PC_GDP","A","1996",-4.37642027405454,
"HUN","GGNLEND","TOT","PC_GDP","A","1997",-5.5506877535497,
"HUN","GGNLEND","TOT","PC_GDP","A","1998",-7.42433325947077,
"HUN","GGNLEND","TOT","PC_GDP","A","1999",-5.2766279076362,
"HUN","GGNLEND","TOT","PC_GDP","A","2000",-3.04138710956697,
"HUN","GGNLEND","TOT","PC_GDP","A","2001",-3.99940254696825,
"HUN","GGNLEND","TOT","PC_GDP","A","2002",-8.79771369035393,
"HUN","GGNLEND","TOT","PC_GDP","A","2003",-7.18164823515817,
"HUN","GGNLEND","TOT","PC_GDP","A","2004",-6.60079629150708,
"HUN","GGNLEND","TOT","PC_GDP","A","2005",-7.79468908183149,
"HUN","GGNLEND","TOT","PC_GDP","A","2006",-9.27085573343213,
"HUN","GGNLEND","TOT","PC_GDP","A","2007",-5.09102063785007,
"HUN","GGNLEND","TOT","PC_GDP","A","2008",-3.78710797316346,
"HUN","GGNLEND","TOT","PC_GDP","A","2009",-4.7609926335303,
"HUN","GGNLEND","TOT","PC_GDP","A","2010",-4.43559849762698,
"HUN","GGNLEND","TOT","PC_GDP","A","2011",-5.21810412721772,
"HUN","GGNLEND","TOT","PC_GDP","A","2012",-2.33049231389502,
"HUN","GGNLEND","TOT","PC_GDP","A","2013",-2.60271229794275,
"HUN","GGNLEND","TOT","PC_GDP","A","2014",-2.78013933587436,
"HUN","GGNLEND","TOT","PC_GDP","A","2015",-2.00559799776245,
"HUN","GGNLEND","TOT","PC_GDP","A","2016",-1.79879346217717,
"HUN","GGNLEND","TOT","PC_GDP","A","2017",-2.43131378011048,
"HUN","GGNLEND","TOT","PC_GDP","A","2018",-2.11616739883121,
"HUN","GGNLEND","TOT","PC_GDP","A","2019",-2.07317452623139,"E"
"ISL","GGNLEND","TOT","PC_GDP","A","1998",-0.646767178553211,
"ISL","GGNLEND","TOT","PC_GDP","A","1999",0.817380902137974,
"ISL","GGNLEND","TOT","PC_GDP","A","2000",1.22309563632755,
"ISL","GGNLEND","TOT","PC_GDP","A","2001",-0.966828626973225,
"ISL","GGNLEND","TOT","PC_GDP","A","2002",-2.76836955257422,
"ISL","GGNLEND","TOT","PC_GDP","A","2003",-3.09791013457564,
"ISL","GGNLEND","TOT","PC_GDP","A","2004",-0.322722671853907,
"ISL","GGNLEND","TOT","PC_GDP","A","2005",4.44596538316384,
"ISL","GGNLEND","TOT","PC_GDP","A","2006",5.80636699868099,
"ISL","GGNLEND","TOT","PC_GDP","A","2007",4.86672800310173,
"ISL","GGNLEND","TOT","PC_GDP","A","2008",-12.850351155204,
"ISL","GGNLEND","TOT","PC_GDP","A","2009",-9.47545188064035,
"ISL","GGNLEND","TOT","PC_GDP","A","2010",-9.45551665731148,
"ISL","GGNLEND","TOT","PC_GDP","A","2011",-5.40698190156867,
"ISL","GGNLEND","TOT","PC_GDP","A","2012",-3.60860477738277,
"ISL","GGNLEND","TOT","PC_GDP","A","2013",-1.77634740755851,
