"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","TAXINCOME","TOT","PC_GDP","A","1998",9.633,
"AUT","TAXINCOME","TOT","PC_GDP","A","1999",9.723,
"AUT","TAXINCOME","TOT","PC_GDP","A","2000",9.311,
"AUT","TAXINCOME","TOT","PC_GDP","A","2001",9.916,
"AUT","TAXINCOME","TOT","PC_GDP","A","2002",9.646,
"AUT","TAXINCOME","TOT","PC_GDP","A","2003",9.644,
"AUT","TAXINCOME","TOT","PC_GDP","A","2004",9.4,
"AUT","TAXINCOME","TOT","PC_GDP","A","2005",8.959,
"AUT","TAXINCOME","TOT","PC_GDP","A","2006",8.963,
"AUT","TAXINCOME","TOT","PC_GDP","A","2007",9.064,
"AUT","TAXINCOME","TOT","PC_GDP","A","2008",9.534,
"AUT","TAXINCOME","TOT","PC_GDP","A","2009",9.079,
"AUT","TAXINCOME","TOT","PC_GDP","A","2010",9.158,
"AUT","TAXINCOME","TOT","PC_GDP","A","2011",9.205,
"AUT","TAXINCOME","TOT","PC_GDP","A","2012",9.505,
"AUT","TAXINCOME","TOT","PC_GDP","A","2013",9.717,
"AUT","TAXINCOME","TOT","PC_GDP","A","2014",10.034,
"AUT","TAXINCOME","TOT","PC_GDP","A","2015",10.326,
"AUT","TAXINCOME","TOT","PC_GDP","A","2016",9.053,
"AUT","TAXINCOME","TOT","PC_GDP","A","2017",9.062,
"AUT","TAXINCOME","TOT","PC_GDP","A","2018",9.365,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1965",19.974,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1966",20.734,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1967",21.098,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1968",19.466,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1969",19.898,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1970",20.658,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1971",21.051,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1972",22.211,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1973",22.662,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1974",23.579,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1975",21.64,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1976",21.687,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1977",22.059,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1978",23.534,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1979",23.035,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1980",23.181,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1981",23.666,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1982",23.52,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1983",22.831,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1984",22.482,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1985",22.925,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1986",23.376,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1987",22.697,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1988",22.401,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1989",19.756,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1990",20.959,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1991",21.724,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1992",21.5,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1993",21.615,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1994",19.637,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1995",20.754,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1996",21.161,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1997",21.939,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1998",22.171,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","1999",22.565,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2000",22.021,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2001",22.594,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2002",22.591,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2003",22.741,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2004",22.403,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2005",21.846,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2006",22.182,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2007",22.355,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2008",23.035,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2009",22.155,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2010",22.359,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2011",22.385,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2012",22.758,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2013",22.791,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2014",23.5,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2015",23.99,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2016",21.599,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2017",21.681,
"AUT","TAXINCOME","TOT","PC_TOT_TAX","A","2018",22.2,
"BEL","TAXINCOME","TOT","PC_GDP","A","1965",6.283,
"BEL","TAXINCOME","TOT","PC_GDP","A","1966",7.022,
"BEL","TAXINCOME","TOT","PC_GDP","A","1967",7.505,
"BEL","TAXINCOME","TOT","PC_GDP","A","1968",8.03,
"BEL","TAXINCOME","TOT","PC_GDP","A","1969",8.23,
"BEL","TAXINCOME","TOT","PC_GDP","A","1970",8.334,
"BEL","TAXINCOME","TOT","PC_GDP","A","1971",8.829,
"BEL","TAXINCOME","TOT","PC_GDP","A","1972",9.423,
"BEL","TAXINCOME","TOT","PC_GDP","A","1973",10.021,
"BEL","TAXINCOME","TOT","PC_GDP","A","1974",10.89,
"BEL","TAXINCOME","TOT","PC_GDP","A","1975",12.63,
"BEL","TAXINCOME","TOT","PC_GDP","A","1976",12.542,
"BEL","TAXINCOME","TOT","PC_GDP","A","1977",13.988,
"BEL","TAXINCOME","TOT","PC_GDP","A","1978",14.958,
"BEL","TAXINCOME","TOT","PC_GDP","A","1979",15.351,
"BEL","TAXINCOME","TOT","PC_GDP","A","1980",14.742,
"BEL","TAXINCOME","TOT","PC_GDP","A","1981",14.892,
"BEL","TAXINCOME","TOT","PC_GDP","A","1982",15.391,
"BEL","TAXINCOME","TOT","PC_GDP","A","1983",15.431,
"BEL","TAXINCOME","TOT","PC_GDP","A","1984",15.854,
"BEL","TAXINCOME","TOT","PC_GDP","A","1985",15.494,
"BEL","TAXINCOME","TOT","PC_GDP","A","1986",14.98,
"BEL","TAXINCOME","TOT","PC_GDP","A","1987",14.786,
"BEL","TAXINCOME","TOT","PC_GDP","A","1988",14.114,
"BEL","TAXINCOME","TOT","PC_GDP","A","1989",12.662,
"BEL","TAXINCOME","TOT","PC_GDP","A","1990",13.179,
"BEL","TAXINCOME","TOT","PC_GDP","A","1991",12.962,
"BEL","TAXINCOME","TOT","PC_GDP","A","1992",12.869,
"BEL","TAXINCOME","TOT","PC_GDP","A","1993",13.452,
"BEL","TAXINCOME","TOT","PC_GDP","A","1994",13.52,
"BEL","TAXINCOME","TOT","PC_GDP","A","1995",13.914,
"BEL","TAXINCOME","TOT","PC_GDP","A","1996",13.576,
"BEL","TAXINCOME","TOT","PC_GDP","A","1997",13.801,
"BEL","TAXINCOME","TOT","PC_GDP","A","1998",13.824,
"BEL","TAXINCOME","TOT","PC_GDP","A","1999",13.467,
"BEL","TAXINCOME","TOT","PC_GDP","A","2000",13.655,
"BEL","TAXINCOME","TOT","PC_GDP","A","2001",13.947,
"BEL","TAXINCOME","TOT","PC_GDP","A","2002",13.907,
"BEL","TAXINCOME","TOT","PC_GDP","A","2003",13.584,
"BEL","TAXINCOME","TOT","PC_GDP","A","2004",13.376,
"BEL","TAXINCOME","TOT","PC_GDP","A","2005",12.53,
"BEL","TAXINCOME","TOT","PC_GDP","A","2006",12.038,
"BEL","TAXINCOME","TOT","PC_GDP","A","2007",11.884,
"BEL","TAXINCOME","TOT","PC_GDP","A","2008",12.309,
"BEL","TAXINCOME","TOT","PC_GDP","A","2009",12.041,
"BEL","TAXINCOME","TOT","PC_GDP","A","2010",12.039,
"BEL","TAXINCOME","TOT","PC_GDP","A","2011",12.153,
"BEL","TAXINCOME","TOT","PC_GDP","A","2012",12.297,
"BEL","TAXINCOME","TOT","PC_GDP","A","2013",12.864,
"BEL","TAXINCOME","TOT","PC_GDP","A","2014",12.966,
"BEL","TAXINCOME","TOT","PC_GDP","A","2015",12.619,
"BEL","TAXINCOME","TOT","PC_GDP","A","2016",12.144,
"BEL","TAXINCOME","TOT","PC_GDP","A","2017",12.098,
"BEL","TAXINCOME","TOT","PC_GDP","A","2018",12.113,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1965",20.515,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1966",21.458,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1967",22.48,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1968",23.481,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1969",23.942,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1970",25.068,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1971",25.686,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1972",27.534,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1973",28.362,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1974",30.074,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1975",32.608,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1976",32.214,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1977",34.247,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1978",36.111,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1979",36.402,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1980",36.392,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1981",36.524,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1982",36.66,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1983",36.155,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1984",36.533,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1985",35.635,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1986",34.653,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1987",33.714,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1988",33.174,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1989",31.081,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1990",32.01,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1991",31.319,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1992",31.418,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1993",31.724,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1994",31.675,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1995",32.654,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1996",31.558,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1997",31.762,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1998",31.358,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","1999",30.682,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",31.364,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",32.097,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",31.877,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",31.486,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",30.952,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",29.039,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",28.022,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",27.819,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",28.461,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",28.419,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",28.248,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",28.17,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",27.839,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",28.52,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",28.768,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",28.216,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2016",27.675,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2017",27.208,
"BEL","TAXINCOME","TOT","PC_TOT_TAX","A","2018",27.011,
"CAN","TAXINCOME","TOT","PC_GDP","A","1965",5.648,
"CAN","TAXINCOME","TOT","PC_GDP","A","1966",6.143,
"CAN","TAXINCOME","TOT","PC_GDP","A","1967",6.967,
"CAN","TAXINCOME","TOT","PC_GDP","A","1968",7.565,
"CAN","TAXINCOME","TOT","PC_GDP","A","1969",8.731,
"CAN","TAXINCOME","TOT","PC_GDP","A","1970",9.695,
"CAN","TAXINCOME","TOT","PC_GDP","A","1971",9.742,
"CAN","TAXINCOME","TOT","PC_GDP","A","1972",10.22,
"CAN","TAXINCOME","TOT","PC_GDP","A","1973",9.694,
"CAN","TAXINCOME","TOT","PC_GDP","A","1974",10.526,
"CAN","TAXINCOME","TOT","PC_GDP","A","1975",10.209,
"CAN","TAXINCOME","TOT","PC_GDP","A","1976",10.38,
"CAN","TAXINCOME","TOT","PC_GDP","A","1977",9.738,
"CAN","TAXINCOME","TOT","PC_GDP","A","1978",9.561,
"CAN","TAXINCOME","TOT","PC_GDP","A","1979",9.875,
"CAN","TAXINCOME","TOT","PC_GDP","A","1980",10.341,
"CAN","TAXINCOME","TOT","PC_GDP","A","1981",11.062,
"CAN","TAXINCOME","TOT","PC_GDP","A","1982",11.686,
"CAN","TAXINCOME","TOT","PC_GDP","A","1983",11.124,
"CAN","TAXINCOME","TOT","PC_GDP","A","1984",10.744,
"CAN","TAXINCOME","TOT","PC_GDP","A","1985",11.134,
"CAN","TAXINCOME","TOT","PC_GDP","A","1986",11.932,
"CAN","TAXINCOME","TOT","PC_GDP","A","1987",12.812,
"CAN","TAXINCOME","TOT","PC_GDP","A","1988",12.376,
"CAN","TAXINCOME","TOT","PC_GDP","A","1989",13.173,
"CAN","TAXINCOME","TOT","PC_GDP","A","1990",14.325,
"CAN","TAXINCOME","TOT","PC_GDP","A","1991",14.44,
"CAN","TAXINCOME","TOT","PC_GDP","A","1992",13.743,
"CAN","TAXINCOME","TOT","PC_GDP","A","1993",13.025,
"CAN","TAXINCOME","TOT","PC_GDP","A","1994",12.741,
"CAN","TAXINCOME","TOT","PC_GDP","A","1995",12.999,
"CAN","TAXINCOME","TOT","PC_GDP","A","1996",13.072,
"CAN","TAXINCOME","TOT","PC_GDP","A","1997",13.451,
"CAN","TAXINCOME","TOT","PC_GDP","A","1998",13.424,
"CAN","TAXINCOME","TOT","PC_GDP","A","1999",13.261,
"CAN","TAXINCOME","TOT","PC_GDP","A","2000",12.764,
"CAN","TAXINCOME","TOT","PC_GDP","A","2001",12.75,
"CAN","TAXINCOME","TOT","PC_GDP","A","2002",11.619,
"CAN","TAXINCOME","TOT","PC_GDP","A","2003",11.223,
"CAN","TAXINCOME","TOT","PC_GDP","A","2004",11.33,
"CAN","TAXINCOME","TOT","PC_GDP","A","2005",11.593,
"CAN","TAXINCOME","TOT","PC_GDP","A","2006",11.62,
"CAN","TAXINCOME","TOT","PC_GDP","A","2007",12.045,
"CAN","TAXINCOME","TOT","PC_GDP","A","2008",11.776,
"CAN","TAXINCOME","TOT","PC_GDP","A","2009",11.716,
"CAN","TAXINCOME","TOT","PC_GDP","A","2010",10.858,
"CAN","TAXINCOME","TOT","PC_GDP","A","2011",11.109,
"CAN","TAXINCOME","TOT","PC_GDP","A","2012",11.354,
"CAN","TAXINCOME","TOT","PC_GDP","A","2013",11.253,
"CAN","TAXINCOME","TOT","PC_GDP","A","2014",11.355,
"CAN","TAXINCOME","TOT","PC_GDP","A","2015",12.073,
"CAN","TAXINCOME","TOT","PC_GDP","A","2016",11.862,
"CAN","TAXINCOME","TOT","PC_GDP","A","2017",11.725,
"CAN","TAXINCOME","TOT","PC_GDP","A","2018",12.027,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1965",22.614,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1966",23.639,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1967",25.831,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1968",27.259,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1969",29.233,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1970",32.446,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1971",33.117,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1972",34.14,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1973",32.827,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1974",32.857,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1975",32.788,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1976",33.948,
