"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","GGDEBT","TOT","PC_GDP","A","2012",111.3074,
"CAN","GGDEBT","TOT","PC_GDP","A","2013",107.284,
"CAN","GGDEBT","TOT","PC_GDP","A","2014",108.3514,
"CAN","GGDEBT","TOT","PC_GDP","A","2015",114.6343,
"CAN","GGDEBT","TOT","PC_GDP","A","2016",114.1487,
"CAN","GGDEBT","TOT","PC_GDP","A","2017",109.2,
"CAN","GGDEBT","TOT","PC_GDP","A","2018",108.4135,
"CZE","GGDEBT","TOT","PC_GDP","A","1995",18.16411,
"CZE","GGDEBT","TOT","PC_GDP","A","1996",16.75334,
"CZE","GGDEBT","TOT","PC_GDP","A","1997",17.13012,
"CZE","GGDEBT","TOT","PC_GDP","A","1998",17.98476,
"CZE","GGDEBT","TOT","PC_GDP","A","1999",23.82304,
"CZE","GGDEBT","TOT","PC_GDP","A","2000",24.38618,
"CZE","GGDEBT","TOT","PC_GDP","A","2001",28.31914,
"CZE","GGDEBT","TOT","PC_GDP","A","2002",30.58959,
"CZE","GGDEBT","TOT","PC_GDP","A","2003",33.39055,
"CZE","GGDEBT","TOT","PC_GDP","A","2004",32.85409,
"CZE","GGDEBT","TOT","PC_GDP","A","2005",32.39288,
"CZE","GGDEBT","TOT","PC_GDP","A","2006",31.94066,
"CZE","GGDEBT","TOT","PC_GDP","A","2007",30.53996,
"CZE","GGDEBT","TOT","PC_GDP","A","2008",34.30849,
"CZE","GGDEBT","TOT","PC_GDP","A","2009",41.07794,
"CZE","GGDEBT","TOT","PC_GDP","A","2010",45.57788,
"CZE","GGDEBT","TOT","PC_GDP","A","2011",48.34729,
"CZE","GGDEBT","TOT","PC_GDP","A","2012",57.87899,
"CZE","GGDEBT","TOT","PC_GDP","A","2013",57.95966,
"CZE","GGDEBT","TOT","PC_GDP","A","2014",55.25015,
"CZE","GGDEBT","TOT","PC_GDP","A","2015",52.01303,
"CZE","GGDEBT","TOT","PC_GDP","A","2016",47.68877,
"CZE","GGDEBT","TOT","PC_GDP","A","2017",43.81189,
"CZE","GGDEBT","TOT","PC_GDP","A","2018",40.13857,
"DNK","GGDEBT","TOT","PC_GDP","A","1995",81.55622,
"DNK","GGDEBT","TOT","PC_GDP","A","1996",79.12815,
"DNK","GGDEBT","TOT","PC_GDP","A","1997",75.00217,
"DNK","GGDEBT","TOT","PC_GDP","A","1998",72.57378,
"DNK","GGDEBT","TOT","PC_GDP","A","1999",67.09554,
"DNK","GGDEBT","TOT","PC_GDP","A","2000",60.4558,
"DNK","GGDEBT","TOT","PC_GDP","A","2001",58.27705,
"DNK","GGDEBT","TOT","PC_GDP","A","2002",58.14748,
"DNK","GGDEBT","TOT","PC_GDP","A","2003",56.06913,
"DNK","GGDEBT","TOT","PC_GDP","A","2004",52.3359,
"DNK","GGDEBT","TOT","PC_GDP","A","2005",45.11943,
"DNK","GGDEBT","TOT","PC_GDP","A","2006",40.49266,
"DNK","GGDEBT","TOT","PC_GDP","A","2007",34.59382,
"DNK","GGDEBT","TOT","PC_GDP","A","2008",41.93992,
"DNK","GGDEBT","TOT","PC_GDP","A","2009",49.26747,
"DNK","GGDEBT","TOT","PC_GDP","A","2010",53.44129,
"DNK","GGDEBT","TOT","PC_GDP","A","2011",60.11121,
"DNK","GGDEBT","TOT","PC_GDP","A","2012",60.61518,
"DNK","GGDEBT","TOT","PC_GDP","A","2013",56.73219,
"DNK","GGDEBT","TOT","PC_GDP","A","2014",59.14192,
"DNK","GGDEBT","TOT","PC_GDP","A","2015",53.42833,
"DNK","GGDEBT","TOT","PC_GDP","A","2016",51.37208,
"DNK","GGDEBT","TOT","PC_GDP","A","2017",49.14037,
"DNK","GGDEBT","TOT","PC_GDP","A","2018",47.7532,
"FIN","GGDEBT","TOT","PC_GDP","A","1995",62.91692,
"FIN","GGDEBT","TOT","PC_GDP","A","1996",63.74421,
"FIN","GGDEBT","TOT","PC_GDP","A","1997",62.12785,
"FIN","GGDEBT","TOT","PC_GDP","A","1998",59.07416,
"FIN","GGDEBT","TOT","PC_GDP","A","1999",53.02011,
"FIN","GGDEBT","TOT","PC_GDP","A","2000",50.94326,
"FIN","GGDEBT","TOT","PC_GDP","A","2001",48.34126,
"FIN","GGDEBT","TOT","PC_GDP","A","2002",48.17222,
"FIN","GGDEBT","TOT","PC_GDP","A","2003",49.13574,
"FIN","GGDEBT","TOT","PC_GDP","A","2004",49.30964,
"FIN","GGDEBT","TOT","PC_GDP","A","2005",46.4469,
"FIN","GGDEBT","TOT","PC_GDP","A","2006",43.01116,
"FIN","GGDEBT","TOT","PC_GDP","A","2007",38.99194,
"FIN","GGDEBT","TOT","PC_GDP","A","2008",38.17002,
"FIN","GGDEBT","TOT","PC_GDP","A","2009",49.0363,
"FIN","GGDEBT","TOT","PC_GDP","A","2010",54.80778,
"FIN","GGDEBT","TOT","PC_GDP","A","2011",57.23593,
"FIN","GGDEBT","TOT","PC_GDP","A","2012",63.98922,
"FIN","GGDEBT","TOT","PC_GDP","A","2013",64.522,
"FIN","GGDEBT","TOT","PC_GDP","A","2014",71.26928,
"FIN","GGDEBT","TOT","PC_GDP","A","2015",74.59766,
"FIN","GGDEBT","TOT","PC_GDP","A","2016",75.08276,
"FIN","GGDEBT","TOT","PC_GDP","A","2017",72.75107,
"FIN","GGDEBT","TOT","PC_GDP","A","2018",69.16483,
"FRA","GGDEBT","TOT","PC_GDP","A","1995",67.29042,
"FRA","GGDEBT","TOT","PC_GDP","A","1996",73.29137,
"FRA","GGDEBT","TOT","PC_GDP","A","1997",75.95255,
"FRA","GGDEBT","TOT","PC_GDP","A","1998",77.6053,
"FRA","GGDEBT","TOT","PC_GDP","A","1999",74.01518,
"FRA","GGDEBT","TOT","PC_GDP","A","2000",72.42918,
"FRA","GGDEBT","TOT","PC_GDP","A","2001",71.47308,
"FRA","GGDEBT","TOT","PC_GDP","A","2002",75.16156,
"FRA","GGDEBT","TOT","PC_GDP","A","2003",79.07757,
"FRA","GGDEBT","TOT","PC_GDP","A","2004",80.54945,
"FRA","GGDEBT","TOT","PC_GDP","A","2005",82.14224,
"FRA","GGDEBT","TOT","PC_GDP","A","2006",77.26933,
"FRA","GGDEBT","TOT","PC_GDP","A","2007",75.94181,
"FRA","GGDEBT","TOT","PC_GDP","A","2008",82.50349,
"FRA","GGDEBT","TOT","PC_GDP","A","2009",97.5731,
"FRA","GGDEBT","TOT","PC_GDP","A","2010",100.9953,
"FRA","GGDEBT","TOT","PC_GDP","A","2011",103.8066,
"FRA","GGDEBT","TOT","PC_GDP","A","2012",111.9382,
"FRA","GGDEBT","TOT","PC_GDP","A","2013",112.4676,
"FRA","GGDEBT","TOT","PC_GDP","A","2014",120.1551,
"FRA","GGDEBT","TOT","PC_GDP","A","2015",120.8252,
"FRA","GGDEBT","TOT","PC_GDP","A","2016",123.6612,
"FRA","GGDEBT","TOT","PC_GDP","A","2017",122.7859,
"FRA","GGDEBT","TOT","PC_GDP","A","2018",122.1215,
"DEU","GGDEBT","TOT","PC_GDP","A","1995",54.24562,
"DEU","GGDEBT","TOT","PC_GDP","A","1996",57.34576,
"DEU","GGDEBT","TOT","PC_GDP","A","1997",58.83864,
"DEU","GGDEBT","TOT","PC_GDP","A","1998",60.66317,
"DEU","GGDEBT","TOT","PC_GDP","A","1999",60.63914,
"DEU","GGDEBT","TOT","PC_GDP","A","2000",62.09896,
"DEU","GGDEBT","TOT","PC_GDP","A","2001",61.14092,
"DEU","GGDEBT","TOT","PC_GDP","A","2002",63.5801,
"DEU","GGDEBT","TOT","PC_GDP","A","2003",66.51804,
"DEU","GGDEBT","TOT","PC_GDP","A","2004",68.98215,
"DEU","GGDEBT","TOT","PC_GDP","A","2005",71.56076,
"DEU","GGDEBT","TOT","PC_GDP","A","2006",69.48128,
"DEU","GGDEBT","TOT","PC_GDP","A","2007",66.52934,
"DEU","GGDEBT","TOT","PC_GDP","A","2008",70.55193,
"DEU","GGDEBT","TOT","PC_GDP","A","2009",77.83856,
"DEU","GGDEBT","TOT","PC_GDP","A","2010",87.96108,
"DEU","GGDEBT","TOT","PC_GDP","A","2011",87.36494,
"DEU","GGDEBT","TOT","PC_GDP","A","2012",90.43536,
"DEU","GGDEBT","TOT","PC_GDP","A","2013",85.53453,
"DEU","GGDEBT","TOT","PC_GDP","A","2014",85.54767,
"DEU","GGDEBT","TOT","PC_GDP","A","2015",81.39894,
"DEU","GGDEBT","TOT","PC_GDP","A","2016",78.50585,
"DEU","GGDEBT","TOT","PC_GDP","A","2017",74.22362,
"DEU","GGDEBT","TOT","PC_GDP","A","2018",70.38605,
"GRC","GGDEBT","TOT","PC_GDP","A","1995",97.84429,
"GRC","GGDEBT","TOT","PC_GDP","A","1996",98.98184,
"GRC","GGDEBT","TOT","PC_GDP","A","1997",95.67509,
"GRC","GGDEBT","TOT","PC_GDP","A","1998",101.8439,
"GRC","GGDEBT","TOT","PC_GDP","A","1999",102.7155,
"GRC","GGDEBT","TOT","PC_GDP","A","2000",112.3148,
"GRC","GGDEBT","TOT","PC_GDP","A","2001",116.032,
"GRC","GGDEBT","TOT","PC_GDP","A","2002",117.288,
"GRC","GGDEBT","TOT","PC_GDP","A","2003",110.8337,
"GRC","GGDEBT","TOT","PC_GDP","A","2004",115.1461,
"GRC","GGDEBT","TOT","PC_GDP","A","2005",116.6919,
"GRC","GGDEBT","TOT","PC_GDP","A","2006",115.3764,
"GRC","GGDEBT","TOT","PC_GDP","A","2007",112.8484,
"GRC","GGDEBT","TOT","PC_GDP","A","2008",117.4964,
"GRC","GGDEBT","TOT","PC_GDP","A","2009",135.3676,
"GRC","GGDEBT","TOT","PC_GDP","A","2010",129.1001,
"GRC","GGDEBT","TOT","PC_GDP","A","2011",111.3626,
"GRC","GGDEBT","TOT","PC_GDP","A","2012",164.4377,
"GRC","GGDEBT","TOT","PC_GDP","A","2013",180.2675,
"GRC","GGDEBT","TOT","PC_GDP","A","2014",181.2395,
"GRC","GGDEBT","TOT","PC_GDP","A","2015",182.9992,
"GRC","GGDEBT","TOT","PC_GDP","A","2016",186.2539,
"GRC","GGDEBT","TOT","PC_GDP","A","2017",188.7552,
"GRC","GGDEBT","TOT","PC_GDP","A","2018",193.0003,
"HUN","GGDEBT","TOT","PC_GDP","A","1995",87.50822,
"HUN","GGDEBT","TOT","PC_GDP","A","1996",75.94808,
"HUN","GGDEBT","TOT","PC_GDP","A","1997",66.11561,
"HUN","GGDEBT","TOT","PC_GDP","A","1998",65.44865,
"HUN","GGDEBT","TOT","PC_GDP","A","1999",67.16747,
"HUN","GGDEBT","TOT","PC_GDP","A","2000",61.44778,
"HUN","GGDEBT","TOT","PC_GDP","A","2001",59.3753,
"HUN","GGDEBT","TOT","PC_GDP","A","2002",60.50897,
"HUN","GGDEBT","TOT","PC_GDP","A","2003",61.17964,
"HUN","GGDEBT","TOT","PC_GDP","A","2004",64.54168,
"HUN","GGDEBT","TOT","PC_GDP","A","2005",67.39939,
"HUN","GGDEBT","TOT","PC_GDP","A","2006",70.65462,
"HUN","GGDEBT","TOT","PC_GDP","A","2007",71.57717,
"HUN","GGDEBT","TOT","PC_GDP","A","2008",75.36049,
"HUN","GGDEBT","TOT","PC_GDP","A","2009",84.54153,
"HUN","GGDEBT","TOT","PC_GDP","A","2010",86.12007,
"HUN","GGDEBT","TOT","PC_GDP","A","2011",95.0449,
"HUN","GGDEBT","TOT","PC_GDP","A","2012",98.17803,
"HUN","GGDEBT","TOT","PC_GDP","A","2013",96.6009,
"HUN","GGDEBT","TOT","PC_GDP","A","2014",100.0953,
"HUN","GGDEBT","TOT","PC_GDP","A","2015",98.54538,
"HUN","GGDEBT","TOT","PC_GDP","A","2016",98.58208,
"HUN","GGDEBT","TOT","PC_GDP","A","2017",93.20015,
"HUN","GGDEBT","TOT","PC_GDP","A","2018",87.0667,
"IRL","GGDEBT","TOT","PC_GDP","A","1998",61.27766,
"IRL","GGDEBT","TOT","PC_GDP","A","1999",50.48343,
"IRL","GGDEBT","TOT","PC_GDP","A","2000",38.71733,
"IRL","GGDEBT","TOT","PC_GDP","A","2001",35.54401,
"IRL","GGDEBT","TOT","PC_GDP","A","2002",34.04551,
"IRL","GGDEBT","TOT","PC_GDP","A","2003",32.84788,
"IRL","GGDEBT","TOT","PC_GDP","A","2004",31.51326,
"IRL","GGDEBT","TOT","PC_GDP","A","2005",31.32907,
"IRL","GGDEBT","TOT","PC_GDP","A","2006",27.64148,
"IRL","GGDEBT","TOT","PC_GDP","A","2007",27.4561,
"IRL","GGDEBT","TOT","PC_GDP","A","2008",47.47161,
"IRL","GGDEBT","TOT","PC_GDP","A","2009",67.5424,
"IRL","GGDEBT","TOT","PC_GDP","A","2010",83.49256,
"IRL","GGDEBT","TOT","PC_GDP","A","2011",111.6598,
"IRL","GGDEBT","TOT","PC_GDP","A","2012",129.431,
"IRL","GGDEBT","TOT","PC_GDP","A","2013",131.9221,
"IRL","GGDEBT","TOT","PC_GDP","A","2014",121.5025,
"IRL","GGDEBT","TOT","PC_GDP","A","2015",88.41265,
"IRL","GGDEBT","TOT","PC_GDP","A","2016",84.6584,
"IRL","GGDEBT","TOT","PC_GDP","A","2017",76.50636,
"IRL","GGDEBT","TOT","PC_GDP","A","2018",75.23743,
"ITA","GGDEBT","TOT","PC_GDP","A","1995",120.8388,
"ITA","GGDEBT","TOT","PC_GDP","A","1996",126.7599,
"ITA","GGDEBT","TOT","PC_GDP","A","1997",128.3359,
"ITA","GGDEBT","TOT","PC_GDP","A","1998",129.143,
"ITA","GGDEBT","TOT","PC_GDP","A","1999",123.3931,
"ITA","GGDEBT","TOT","PC_GDP","A","2000",118.7732,
"ITA","GGDEBT","TOT","PC_GDP","A","2001",117.6523,
"ITA","GGDEBT","TOT","PC_GDP","A","2002",116.5633,
"ITA","GGDEBT","TOT","PC_GDP","A","2003",113.9497,
"ITA","GGDEBT","TOT","PC_GDP","A","2004",114.3689,
"ITA","GGDEBT","TOT","PC_GDP","A","2005",117.1107,
"ITA","GGDEBT","TOT","PC_GDP","A","2006",114.6998,
"ITA","GGDEBT","TOT","PC_GDP","A","2007",110.3379,
"ITA","GGDEBT","TOT","PC_GDP","A","2008",112.6113,
"ITA","GGDEBT","TOT","PC_GDP","A","2009",125.6129,
"ITA","GGDEBT","TOT","PC_GDP","A","2010",124.3593,
"ITA","GGDEBT","TOT","PC_GDP","A","2011",117.1801,
"ITA","GGDEBT","TOT","PC_GDP","A","2012",135.2882,
"ITA","GGDEBT","TOT","PC_GDP","A","2013",142.9244,
"ITA","GGDEBT","TOT","PC_GDP","A","2014",155.4518,
"ITA","GGDEBT","TOT","PC_GDP","A","2015",156.6683,
"ITA","GGDEBT","TOT","PC_GDP","A","2016",154.4853,
"ITA","GGDEBT","TOT","PC_GDP","A","2017",152.1049,
"ITA","GGDEBT","TOT","PC_GDP","A","2018",147.3218,
"JPN","GGDEBT","TOT","PC_GDP","A","1995",94.7438,
"JPN","GGDEBT","TOT","PC_GDP","A","1996",101.0199,
"JPN","GGDEBT","TOT","PC_GDP","A","1997",110.3448,
"JPN","GGDEBT","TOT","PC_GDP","A","1998",120.3518,
"JPN","GGDEBT","TOT","PC_GDP","A","1999",132.8482,
"JPN","GGDEBT","TOT","PC_GDP","A","2000",142.6464,
"JPN","GGDEBT","TOT","PC_GDP","A","2001",148.8677,
"JPN","GGDEBT","TOT","PC_GDP","A","2002",159.102,
"JPN","GGDEBT","TOT","PC_GDP","A","2003",168.8736,
"JPN","GGDEBT","TOT","PC_GDP","A","2004",175.2316,
"JPN","GGDEBT","TOT","PC_GDP","A","2005",175.9465,
"JPN","GGDEBT","TOT","PC_GDP","A","2006",175.9269,
"JPN","GGDEBT","TOT","PC_GDP","A","2007",177.4814,
"JPN","GGDEBT","TOT","PC_GDP","A","2008",181.3028,
"JPN","GGDEBT","TOT","PC_GDP","A","2009",202.4674,
"JPN","GGDEBT","TOT","PC_GDP","A","2010",207.2213,
"JPN","GGDEBT","TOT","PC_GDP","A","2011",221.9857,
"JPN","GGDEBT","TOT","PC_GDP","A","2012",230.0611,
"JPN","GGDEBT","TOT","PC_GDP","A","2013",232.9454,
"JPN","GGDEBT","TOT","PC_GDP","A","2014",238.1824,
"JPN","GGDEBT","TOT","PC_GDP","A","2015",237.0943,
"JPN","GGDEBT","TOT","PC_GDP","A","2016",235.5261,
"JPN","GGDEBT","TOT","PC_GDP","A","2017",234.2993,
"LUX","GGDEBT","TOT","PC_GDP","A","1999",18.34702,
"LUX","GGDEBT","TOT","PC_GDP","A","2000",17.27708,
"LUX","GGDEBT","TOT","PC_GDP","A","2001",17.44709,
"LUX","GGDEBT","TOT","PC_GDP","A","2002",17.49675,
"LUX","GGDEBT","TOT","PC_GDP","A","2003",18.66458,
"LUX","GGDEBT","TOT","PC_GDP","A","2004",19.42713,
"LUX","GGDEBT","TOT","PC_GDP","A","2005",18.0085,
"LUX","GGDEBT","TOT","PC_GDP","A","2006",17.01974,
"LUX","GGDEBT","TOT","PC_GDP","A","2007",16.64034,
"LUX","GGDEBT","TOT","PC_GDP","A","2008",25.09273,
"LUX","GGDEBT","TOT","PC_GDP","A","2009",23.23558,
"LUX","GGDEBT","TOT","PC_GDP","A","2010",28.39435,
"LUX","GGDEBT","TOT","PC_GDP","A","2011",27.53038,
"LUX","GGDEBT","TOT","PC_GDP","A","2012",30.00989,
"LUX","GGDEBT","TOT","PC_GDP","A","2013",30.52638,
"LUX","GGDEBT","TOT","PC_GDP","A","2014",30.8398,
"LUX","GGDEBT","TOT","PC_GDP","A","2015",30.68864,
"LUX","GGDEBT","TOT","PC_GDP","A","2016",28.10191,
"LUX","GGDEBT","TOT","PC_GDP","A","2017",29.85605,
"LUX","GGDEBT","TOT","PC_GDP","A","2018",28.99845,
"MEX","GGDEBT","TOT","PC_GDP","A","2003",36.50307,
"MEX","GGDEBT","TOT","PC_GDP","A","2004",31.46108,
"MEX","GGDEBT","TOT","PC_GDP","A","2005",30.92044,
"MEX","GGDEBT","TOT","PC_GDP","A","2006",30.74275,
"MEX","GGDEBT","TOT","PC_GDP","A","2007",32.43561,
"MEX","GGDEBT","TOT","PC_GDP","A","2008",34.31808,
"MEX","GGDEBT","TOT","PC_GDP","A","2009",30.56396,
"MEX","GGDEBT","TOT","PC_GDP","A","2010",31.1473,
"MEX","GGDEBT","TOT","PC_GDP","A","2011",37.14133,
"MEX","GGDEBT","TOT","PC_GDP","A","2012",41.13026,
"MEX","GGDEBT","TOT","PC_GDP","A","2013",47.10764,
"MEX","GGDEBT","TOT","PC_GDP","A","2014",50.05169,
"MEX","GGDEBT","TOT","PC_GDP","A","2015",53.28227,
"MEX","GGDEBT","TOT","PC_GDP","A","2016",51.44656,
"MEX","GGDEBT","TOT","PC_GDP","A","2017",51.93798,
"MEX","GGDEBT","TOT","PC_GDP","A","2018",54.20843,
"NLD","GGDEBT","TOT","PC_GDP","A","1995",85.37083,
"NLD","GGDEBT","TOT","PC_GDP","A","1996",84.16366,
"NLD","GGDEBT","TOT","PC_GDP","A","1997",78.93217,
"NLD","GGDEBT","TOT","PC_GDP","A","1998",76.7537,
"NLD","GGDEBT","TOT","PC_GDP","A","1999",68.23623,
"NLD","GGDEBT","TOT","PC_GDP","A","2000",62.08599,
"NLD","GGDEBT","TOT","PC_GDP","A","2001",58.18304,
"NLD","GGDEBT","TOT","PC_GDP","A","2002",58.65722,
"NLD","GGDEBT","TOT","PC_GDP","A","2003",59.72251,
"NLD","GGDEBT","TOT","PC_GDP","A","2004",60.03238,
"NLD","GGDEBT","TOT","PC_GDP","A","2005",59.24797,
"NLD","GGDEBT","TOT","PC_GDP","A","2006",53.0569,
"NLD","GGDEBT","TOT","PC_GDP","A","2007",50.48936,
"NLD","GGDEBT","TOT","PC_GDP","A","2008",62.80643,
"NLD","GGDEBT","TOT","PC_GDP","A","2009",65.31379,
"NLD","GGDEBT","TOT","PC_GDP","A","2010",69.50282,
"NLD","GGDEBT","TOT","PC_GDP","A","2011",73.72436,
"NLD","GGDEBT","TOT","PC_GDP","A","2012",79.4585,
"NLD","GGDEBT","TOT","PC_GDP","A","2013",78.91358,
"NLD","GGDEBT","TOT","PC_GDP","A","2014",83.28623,
"NLD","GGDEBT","TOT","PC_GDP","A","2015",79.54778,
"NLD","GGDEBT","TOT","PC_GDP","A","2016",77.54487,
"NLD","GGDEBT","TOT","PC_GDP","A","2017",70.77312,
"NLD","GGDEBT","TOT","PC_GDP","A","2018",65.56866,
"NOR","GGDEBT","TOT","PC_GDP","A","1995",37.96455,
"NOR","GGDEBT","TOT","PC_GDP","A","1996",33.58703,
"NOR","GGDEBT","TOT","PC_GDP","A","1997",29.77167,
"NOR","GGDEBT","TOT","PC_GDP","A","1998",28.20738,
"NOR","GGDEBT","TOT","PC_GDP","A","1999",29.36756,
"NOR","GGDEBT","TOT","PC_GDP","A","2000",32.81667,
"NOR","GGDEBT","TOT","PC_GDP","A","2001",31.88161,
"NOR","GGDEBT","TOT","PC_GDP","A","2002",39.18916,
"NOR","GGDEBT","TOT","PC_GDP","A","2003",48.5107,
"NOR","GGDEBT","TOT","PC_GDP","A","2004",50.36203,
"NOR","GGDEBT","TOT","PC_GDP","A","2005",47.38026,
"NOR","GGDEBT","TOT","PC_GDP","A","2006",58.26883,
"NOR","GGDEBT","TOT","PC_GDP","A","2007",56.08408,
"NOR","GGDEBT","TOT","PC_GDP","A","2008",54.77628,
"NOR","GGDEBT","TOT","PC_GDP","A","2009",48.8372,
"NOR","GGDEBT","TOT","PC_GDP","A","2010",49.23193,
"NOR","GGDEBT","TOT","PC_GDP","A","2011",34.72052,
